clip_id,source,threshold,tile_size,activation_rule,halo_tiles,total_tiles,active_tiles,partial_edge_tiles,additional_closure_tiles,pairs_at_or_above_75_percent,pairs_at_or_above_90_percent,full_pressure_pairs,active_tile_ratio,frozen_candidate_ratio,halo_inflation_ratio
c01,raw,8,16,10_percent,2,318240,103742,0,73879,0,0,0,0.32598667672197085,0.6740133232780292,3.473930951344473
c01,raw,8,32,any,0,79560,20933,0,0,0,0,0,0.2631096028154852,0.7368903971845149,1.0
c01,raw,8,32,any,1,79560,37454,0,16521,0,0,0,0.4707642031171443,0.5292357968828557,1.7892323126164429
c01,raw,8,32,any,2,79560,47051,0,26118,5,0,0,0.5913901458019105,0.4086098541980895,2.2476950269908755
c01,raw,8,32,1_percent,0,79560,16920,0,0,0,0,0,0.21266968325791855,0.7873303167420814,1.0
c01,raw,8,32,1_percent,1,79560,34385,0,17465,0,0,0,0.43218954248366015,0.5678104575163399,2.032210401891253
c01,raw,8,32,1_percent,2,79560,45287,0,28367,0,0,0,0.569218200100553,0.430781799899447,2.676536643026005
c01,raw,8,32,5_percent,0,79560,11674,0,0,0,0,0,0.14673202614379086,0.8532679738562091,1.0
c01,raw,8,32,5_percent,1,79560,27958,0,16284,0,0,0,0.35140774258421315,0.6485922574157869,2.3948946376563303
c01,raw,8,32,5_percent,2,79560,39394,0,27720,0,0,0,0.49514831573655105,0.504851684263449,3.3745074524584546
c01,raw,8,32,10_percent,0,79560,7968,0,0,0,0,0,0.10015082956259427,0.8998491704374058,1.0
c01,raw,8,32,10_percent,1,79560,20044,0,12076,0,0,0,0.2519356460532931,0.7480643539467069,2.515562248995984
c01,raw,8,32,10_percent,2,79560,29825,0,21857,0,0,0,0.3748743086978381,0.6251256913021619,3.743097389558233
c01,raw,8,64,any,0,21216,7968,2652,0,0,0,0,0.3755656108597285,0.6244343891402715,1.0
c01,raw,8,64,any,1,21216,13672,2652,5704,19,0,0,0.6444193061840121,0.3555806938159879,1.715863453815261
c01,raw,8,64,any,2,21216,17455,2652,9487,199,17,0,0.8227281297134238,0.1772718702865762,2.1906375502008033
c01,raw,8,64,1_percent,0,21216,6186,2652,0,0,0,0,0.29157239819004527,0.7084276018099547,1.0
c01,raw,8,64,1_percent,1,21216,12724,2652,6538,6,0,0,0.59973604826546,0.40026395173454,2.0569026834788233
c01,raw,8,64,1_percent,2,21216,16737,2652,10551,151,5,0,0.7888857466063348,0.21111425339366519,2.7056256062075654
c01,raw,8,64,5_percent,0,21216,3370,2652,0,0,0,0,0.15884238310708898,0.841157616892911,1.0
c01,raw,8,64,5_percent,1,21216,8480,2652,5110,0,0,0,0.3996983408748115,0.6003016591251885,2.516320474777448
c01,raw,8,64,5_percent,2,21216,12562,2652,9192,60,0,0,0.5921003016591252,0.4078996983408748,3.7275964391691394
c01,raw,8,64,10_percent,0,21216,2136,2652,0,0,0,0,0.10067873303167421,0.8993212669683258,1.0
c01,raw,8,64,10_percent,1,21216,6108,2652,3972,0,0,0,0.28789592760180993,0.7121040723981901,2.859550561797753
c01,raw,8,64,10_percent,2,21216,10036,2652,7900,20,0,0,0.4730392156862745,0.5269607843137255,4.698501872659176
c01,raw,16,8,any,0,1272960,99042,0,0,0,0,0,0.07780448717948718,0.9221955128205128,1.0
c01,raw,16,8,any,1,1272960,215413,0,116371,0,0,0,0.1692221279537456,0.8307778720462544,2.1749661759657517
c01,raw,16,8,any,2,1272960,307949,0,208907,0,0,0,0.2419156925590749,0.7580843074409251,3.1092768724379556
c01,raw,16,8,1_percent,0,1272960,99042,0,0,0,0,0,0.07780448717948718,0.9221955128205128,1.0
c01,raw,16,8,1_percent,1,1272960,215413,0,116371,0,0,0,0.1692221279537456,0.8307778720462544,2.1749661759657517
c01,raw,16,8,1_percent,2,1272960,307949,0,208907,0,0,0,0.2419156925590749,0.7580843074409251,3.1092768724379556
c01,raw,16,8,5_percent,0,1272960,77110,0,0,0,0,0,0.06057535193564605,0.939424648064354,1.0
c01,raw,16,8,5_percent,1,1272960,183785,0,106675,0,0,0,0.1443760997988939,0.8556239002011061,2.3834133056672284
c01,raw,16,8,5_percent,2,1272960,273312,0,196202,0,0,0,0.21470588235294116,0.7852941176470588,3.5444430035014913
c01,raw,16,8,10_percent,0,1272960,64954,0,0,0,0,0,0.05102595525389643,0.9489740447461036,1.0
c01,raw,16,8,10_percent,1,1272960,164166,0,99212,0,0,0,0.12896398944193063,0.8710360105580693,2.5274194045016474
c01,raw,16,8,10_percent,2,1272960,249803,0,184849,0,0,0,0.19623790221216691,0.803762097787833,3.845844751670413
c01,raw,16,16,any,0,318240,39998,0,0,0,0,0,0.1256850175967823,0.8743149824032177,1.0
c01,raw,16,16,any,1,318240,86865,0,46867,0,0,0,0.2729543740573152,0.7270456259426847,2.171733586679334
c01,raw,16,16,any,2,318240,121333,0,81335,0,0,0,0.38126256913021617,0.6187374308697838,3.033476673833692
c01,raw,16,16,1_percent,0,318240,35498,0,0,0,0,0,0.11154474610356964,0.8884552538964303,1.0
c01,raw,16,16,1_percent,1,318240,81303,0,45805,0,0,0,0.25547699849170435,0.7445230015082956,2.290354386162601
c01,raw,16,16,1_percent,2,318240,115949,0,80451,0,0,0,0.3643445198592257,0.6356554801407743,3.266353033973745
c01,raw,16,16,5_percent,0,318240,26414,0,0,0,0,0,0.08300025138260432,0.9169997486173956,1.0
c01,raw,16,16,5_percent,1,318240,68385,0,41971,0,0,0,0.21488499245852188,0.7851150075414781,2.588967971530249
c01,raw,16,16,5_percent,2,318240,102928,0,76514,0,0,0,0.3234288587229764,0.6765711412770237,3.8967214356023323
c01,raw,16,16,10_percent,0,318240,19088,0,0,0,0,0,0.0599798893916541,0.9400201106083459,1.0
c01,raw,16,16,10_percent,1,318240,53728,0,34640,0,0,0,0.1688285570638512,0.8311714429361488,2.8147527242246437
c01,raw,16,16,10_percent,2,318240,83950,0,64862,0,0,0,0.2637946204122675,0.7362053795877326,4.398051131601006
c01,raw,16,32,any,0,79560,16382,0,0,0,0,0,0.20590749120160884,0.7940925087983912,1.0
c01,raw,16,32,any,1,79560,33999,0,17617,0,0,0,0.42733785822021114,0.5726621417797888,2.0753876205591504
c01,raw,16,32,any,2,79560,45150,0,28768,3,0,0,0.5674962292609351,0.4325037707390649,2.75607373947015
c01,raw,16,32,1_percent,0,79560,13101,0,0,0,0,0,0.1646681749622926,0.8353318250377074,1.0
c01,raw,16,32,1_percent,1,79560,30732,0,17631,0,0,0,0.3862745098039216,0.6137254901960785,2.3457751316693383
c01,raw,16,32,1_percent,2,79560,42285,0,29184,0,0,0,0.5314856711915535,0.46851432880844646,3.2276162125028622
c01,raw,16,32,5_percent,0,79560,8149,0,0,0,0,0,0.10242584213172448,0.8975741578682755,1.0
c01,raw,16,32,5_percent,1,79560,22437,0,14288,0,0,0,0.2820135746606335,0.7179864253393665,2.7533439685851024
c01,raw,16,32,5_percent,2,79560,33349,0,25200,0,0,0,0.4191679235796883,0.5808320764203116,4.092403975947969
c01,raw,16,32,10_percent,0,79560,4882,0,0,0,0,0,0.06136249371543489,0.9386375062845651,1.0
c01,raw,16,32,10_percent,1,79560,13991,0,9109,0,0,0,0.17585470085470087,0.8241452991452991,2.865833674723474
c01,raw,16,32,10_percent,2,79560,22383,0,17501,0,0,0,0.2813348416289593,0.7186651583710407,4.58480131093814
c01,raw,16,64,any,0,21216,6819,2652,0,0,0,0,0.321408371040724,0.6785916289592759,1.0
c01,raw,16,64,any,1,21216,13147,2652,6328,5,0,0,0.6196738310708899,0.3803261689291101,1.927995307229799
c01,raw,16,64,any,2,21216,17073,2652,10254,167,15,0,0.8047228506787331,0.19527714932126694,2.5037395512538496
c01,raw,16,64,1_percent,0,21216,5012,2652,0,0,0,0,0.236236802413273,0.763763197586727,1.0
c01,raw,16,64,1_percent,1,21216,11634,2652,6622,4,0,0,0.5483597285067874,0.4516402714932126,2.32122905027933
c01,raw,16,64,1_percent,2,21216,15772,2652,10760,129,5,0,0.7434012066365008,0.2565987933634992,3.146847565841979
c01,raw,16,64,5_percent,0,21216,2264,2652,0,0,0,0,0.10671191553544494,0.8932880844645551,1.0
c01,raw,16,64,5_percent,1,21216,6524,2652,4260,0,0,0,0.3075037707390649,0.6924962292609351,2.881625441696113
c01,raw,16,64,5_percent,2,21216,10402,2652,8138,28,0,0,0.49029034690799395,0.509709653092006,4.59452296819788
c01,raw,16,64,10_percent,0,21216,1278,2652,0,0,0,0,0.060237556561085974,0.939762443438914,1.0
c01,raw,16,64,10_percent,1,21216,4045,2652,2767,0,0,0,0.19065799396681749,0.8093420060331825,3.1651017214397497
c01,raw,16,64,10_percent,2,21216,6995,2652,5717,13,0,0,0.32970399698340874,0.6702960030165912,5.47339593114241
c01,translation_compensated,0,8,any,0,1272960,998687,0,0,127,98,28,0.7845391842634489,0.21546081573655107,1.0
c01,translation_compensated,0,8,any,1,1272960,1134742,0,136055,166,143,80,0.891419997486174,0.10858000251382605,1.1362338750779775
c01,translation_compensated,0,8,any,2,1272960,1184376,0,185689,178,165,108,0.9304110105580694,0.0695889894419306,1.1859331301999525
c01,translation_compensated,0,8,1_percent,0,1272960,998687,0,0,127,98,28,0.7845391842634489,0.21546081573655107,1.0
c01,translation_compensated,0,8,1_percent,1,1272960,1134742,0,136055,166,143,80,0.891419997486174,0.10858000251382605,1.1362338750779775
c01,translation_compensated,0,8,1_percent,2,1272960,1184376,0,185689,178,165,108,0.9304110105580694,0.0695889894419306,1.1859331301999525
c01,translation_compensated,0,8,5_percent,0,1272960,947266,0,0,113,82,5,0.7441443564605329,0.2558556435394671,1.0
c01,translation_compensated,0,8,5_percent,1,1272960,1119581,0,172315,162,137,73,0.8795099610356963,0.12049003896430366,1.1819077218014793
c01,translation_compensated,0,8,5_percent,2,1272960,1176633,0,229367,175,163,106,0.9243283371040724,0.07567166289592764,1.242135788680265
c01,translation_compensated,0,8,10_percent,0,1272960,900517,0,0,98,72,0,0.707419714680744,0.29258028531925595,1.0
c01,translation_compensated,0,8,10_percent,1,1272960,1100766,0,200249,157,129,66,0.8647294494720965,0.1352705505279035,1.222371149017731
c01,translation_compensated,0,8,10_percent,2,1272960,1166914,0,266397,173,159,93,0.9166933760683761,0.08330662393162391,1.2958267306447295
c01,translation_compensated,0,16,any,0,318240,272009,0,0,155,128,70,0.8547291352438411,0.1452708647561589,1.0
c01,translation_compensated,0,16,any,1,318240,299828,0,27819,180,167,122,0.9421442936148818,0.057855706385118166,1.1022723512824943
c01,translation_compensated,0,16,any,2,318240,308983,0,36974,197,179,152,0.9709118903971845,0.029088109602815493,1.135929325867894
c01,translation_compensated,0,16,1_percent,0,318240,268649,0,0,151,126,67,0.8441710658622423,0.15582893413775767,1.0
c01,translation_compensated,0,16,1_percent,1,318240,298998,0,30349,179,167,119,0.9395361990950226,0.06046380090497738,1.1129689669419949
c01,translation_compensated,0,16,1_percent,2,318240,308547,0,39898,196,179,152,0.9695418552036199,0.030458144796380093,1.1485134878596235
c01,translation_compensated,0,16,5_percent,0,318240,253468,0,0,128,106,62,0.7964680744092508,0.20353192559074917,1.0
c01,translation_compensated,0,16,5_percent,1,318240,293457,0,39989,175,160,105,0.9221248114630468,0.07787518853695319,1.1577674499345085
c01,translation_compensated,0,16,5_percent,2,318240,305420,0,51952,190,175,134,0.9597159376571142,0.04028406234288584,1.2049647292754904
c01,translation_compensated,0,16,10_percent,0,318240,234895,0,0,111,87,51,0.7381064605329312,0.26189353946706884,1.0
c01,translation_compensated,0,16,10_percent,1,318240,278432,0,43537,158,134,87,0.8749120160884867,0.12508798391151332,1.1853466442453011
c01,translation_compensated,0,16,10_percent,2,318240,294653,0,59758,176,157,109,0.9258829813976873,0.07411701860231268,1.254403031141574
c01,translation_compensated,0,32,any,0,79560,72759,0,0,170,160,115,0.9145173453996983,0.08548265460030169,1.0
c01,translation_compensated,0,32,any,1,79560,77921,0,5162,201,185,165,0.9793991955756661,0.020600804424333874,1.070946549567751
c01,translation_compensated,0,32,any,2,79560,79215,0,6456,204,202,173,0.9956636500754148,0.004336349924585203,1.0887312909743125
c01,translation_compensated,0,32,1_percent,0,79560,71267,0,0,169,148,101,0.8957642031171443,0.10423579688285567,1.0
c01,translation_compensated,0,32,1_percent,1,79560,77517,0,6250,198,180,156,0.9743212669683258,0.025678733031674228,1.0876983737213577
c01,translation_compensated,0,32,1_percent,2,79560,79096,0,7829,204,201,172,0.9941679235796883,0.005832076420311694,1.1098544908583214
c01,translation_compensated,0,32,5_percent,0,79560,64857,0,0,135,116,81,0.8151960784313725,0.18480392156862746,1.0
c01,translation_compensated,0,32,5_percent,1,79560,73292,0,8435,174,159,118,0.921216691804927,0.07878330819507295,1.1300553525448294
c01,translation_compensated,0,32,5_percent,2,79560,76514,0,11657,191,177,143,0.9617144293614882,0.03828557063851179,1.1797338760658063
c01,translation_compensated,0,32,10_percent,0,79560,59756,0,0,117,95,68,0.7510809451985923,0.24891905480140775,1.0
c01,translation_compensated,0,32,10_percent,1,79560,69467,0,9711,156,134,99,0.873139768728004,0.12686023127199597,1.1625108775687798
c01,translation_compensated,0,32,10_percent,2,79560,73986,0,14230,172,159,114,0.9299396681749623,0.07006033182503768,1.2381350826695228
c01,translation_compensated,0,64,any,0,21216,20426,2652,0,191,176,158,0.96276395173454,0.03723604826546001,1.0
c01,translation_compensated,0,64,any,1,21216,21190,2652,764,204,204,195,0.9987745098039216,0.001225490196078427,1.0374033095074904
c01,translation_compensated,0,64,any,2,21216,21216,2652,790,204,204,204,1.0,0.0,1.0386761970038187
c01,translation_compensated,0,64,1_percent,0,21216,19713,2652,0,176,164,135,0.9291572398190046,0.07084276018099545,1.0
c01,translation_compensated,0,64,1_percent,1,21216,21008,2652,1295,204,195,180,0.9901960784313726,0.009803921568627416,1.0656926901029777
c01,translation_compensated,0,64,1_percent,2,21216,21184,2652,1471,204,203,199,0.9984917043740573,0.0015082956259426794,1.0746208086034597
c01,translation_compensated,0,64,5_percent,0,21216,17978,2652,0,149,126,99,0.8473793363499246,0.15262066365007543,1.0
c01,translation_compensated,0,64,5_percent,1,21216,20184,2652,2206,183,169,142,0.9513574660633484,0.04864253393665163,1.1227055289798642
c01,translation_compensated,0,64,5_percent,2,21216,20834,2652,2856,204,184,173,0.9819947209653092,0.018005279034690846,1.158860829903215
c01,translation_compensated,0,64,10_percent,0,21216,16552,2652,0,122,102,82,0.7801659125188537,0.2198340874811463,1.0
c01,translation_compensated,0,64,10_percent,1,21216,19471,2652,2919,167,147,116,0.9177507541478129,0.08224924585218707,1.1763533107781536
c01,translation_compensated,0,64,10_percent,2,21216,20571,2652,4019,204,171,157,0.9695984162895928,0.030401583710407243,1.2428105364910584
c01,translation_compensated,1,8,any,0,1272960,816810,0,0,69,47,0,0.6416619532428356,0.3583380467571644,1.0
c01,translation_compensated,1,8,any,1,1272960,1057789,0,240979,146,107,29,0.8309679801407742,0.16903201985922578,1.2950245467122097
c01,translation_compensated,1,8,any,2,1272960,1144899,0,328089,170,143,60,0.8993990384615385,0.10060096153846154,1.4016711352701363
c01,translation_compensated,1,8,1_percent,0,1272960,816810,0,0,69,47,0,0.6416619532428356,0.3583380467571644,1.0
c01,translation_compensated,1,8,1_percent,1,1272960,1057789,0,240979,146,107,29,0.8309679801407742,0.16903201985922578,1.2950245467122097
c01,translation_compensated,1,8,1_percent,2,1272960,1144899,0,328089,170,143,60,0.8993990384615385,0.10060096153846154,1.4016711352701363
c01,translation_compensated,1,8,5_percent,0,1272960,656714,0,0,40,10,0,0.5158952362996481,0.48410476370035194,1.0
c01,translation_compensated,1,8,5_percent,1,1272960,910240,0,253526,85,59,3,0.7150578179989945,0.2849421820010055,1.3860523759201113
c01,translation_compensated,1,8,5_percent,2,1272960,1026953,0,370239,137,78,30,0.806744123931624,0.19325587606837602,1.5637750984446805
c01,translation_compensated,1,8,10_percent,0,1272960,564964,0,0,15,3,0,0.443819130216189,0.556180869783811,1.0
c01,translation_compensated,1,8,10_percent,1,1272960,833314,0,268350,62,45,1,0.6546270110608345,0.34537298893916546,1.4749860168081506
c01,translation_compensated,1,8,10_percent,2,1272960,960201,0,395237,115,60,5,0.7543057126696833,0.24569428733031673,1.6995790882250905
c01,translation_compensated,1,16,any,0,318240,243979,0,0,120,76,14,0.7666509552538965,0.23334904474610352,1.0
c01,translation_compensated,1,16,any,1,318240,292571,0,48592,176,156,78,0.9193407491201608,0.08065925087983916,1.1991646822062554
c01,translation_compensated,1,16,any,2,318240,306133,0,62154,192,176,119,0.9619563851181498,0.03804361488185015,1.2547514335250165
c01,translation_compensated,1,16,1_percent,0,318240,222089,0,0,84,60,4,0.6978663901458019,0.3021336098541981,1.0
c01,translation_compensated,1,16,1_percent,1,318240,279201,0,57112,167,127,57,0.877328431372549,0.12267156862745099,1.2571581663207092
c01,translation_compensated,1,16,1_percent,2,318240,299915,0,77826,185,169,83,0.9424176721970839,0.057582327802916056,1.3504270810350805
c01,translation_compensated,1,16,5_percent,0,318240,181688,0,0,52,32,0,0.5709150326797385,0.42908496732026147,1.0
c01,translation_compensated,1,16,5_percent,1,318240,244364,0,62676,124,66,21,0.7678607340372047,0.23213926596279533,1.3449649949363744
c01,translation_compensated,1,16,5_percent,2,318240,275185,0,93497,163,125,47,0.8647090246354953,0.13529097536450474,1.5146019549997798
c01,translation_compensated,1,16,10_percent,0,318240,151393,0,0,29,6,0,0.4757195827048768,0.5242804172951232,1.0
c01,translation_compensated,1,16,10_percent,1,318240,216649,0,65256,83,48,3,0.6807723730517848,0.31922762694821516,1.4310371021117225
c01,translation_compensated,1,16,10_percent,2,318240,250290,0,98897,128,83,29,0.7864819004524887,0.21351809954751133,1.653246847608542
c01,translation_compensated,1,32,any,0,79560,69405,0,0,162,128,64,0.8723604826546003,0.1276395173453997,1.0
c01,translation_compensated,1,32,any,1,79560,77441,0,8036,199,180,141,0.9733660130718954,0.02663398692810459,1.1157841654059506
c01,translation_compensated,1,32,any,2,79560,79082,0,9677,204,201,169,0.9939919557566617,0.00600804424333834,1.1394279951012174
c01,translation_compensated,1,32,1_percent,0,79560,59402,0,0,111,66,35,0.7466314731020613,0.25336852689793865,1.0
c01,translation_compensated,1,32,1_percent,1,79560,73210,0,13808,177,156,77,0.9201860231271995,0.07981397687280045,1.232450085855695
c01,translation_compensated,1,32,1_percent,2,79560,77156,0,17754,196,179,126,0.9697838109602815,0.030216189039718455,1.2988788256287667
c01,translation_compensated,1,32,5_percent,0,79560,47982,0,0,60,40,3,0.6030920060331825,0.39690799396681753,1.0
c01,translation_compensated,1,32,5_percent,1,79560,64030,0,16048,129,97,41,0.8048014077425842,0.19519859225741576,1.3344587553665959
c01,translation_compensated,1,32,5_percent,2,79560,71199,0,23217,162,143,67,0.8949095022624435,0.10509049773755652,1.4838689508565712
c01,translation_compensated,1,32,10_percent,0,79560,40198,0,0,40,15,1,0.505253896430367,0.494746103569633,1.0
c01,translation_compensated,1,32,10_percent,1,79560,57206,0,17008,91,70,21,0.7190296631473102,0.2809703368526898,1.423105627145629
c01,translation_compensated,1,32,10_percent,2,79560,65787,0,25589,130,98,48,0.8268853695324283,0.1731146304675717,1.636573958903428
c01,translation_compensated,1,64,any,0,21216,20138,2652,0,188,169,123,0.9491892911010558,0.050810708898944235,1.0
c01,translation_compensated,1,64,any,1,21216,21177,2652,1039,204,204,194,0.9981617647058824,0.0018382352941176405,1.0515940013904062
c01,translation_compensated,1,64,any,2,21216,21216,2652,1078,204,204,204,1.0,0.0,1.0535306385937036
c01,translation_compensated,1,64,1_percent,0,21216,17316,2652,0,138,98,58,0.8161764705882353,0.18382352941176472,1.0
c01,translation_compensated,1,64,1_percent,1,21216,20311,2652,2995,185,171,142,0.9573435143288085,0.04265648567119151,1.172961422961423
c01,translation_compensated,1,64,1_percent,2,21216,20903,2652,3587,204,186,175,0.9852469834087482,0.014753016591251833,1.2071494571494572
c01,translation_compensated,1,64,5_percent,0,21216,13844,2652,0,74,54,19,0.652526395173454,0.347473604826546,1.0
c01,translation_compensated,1,64,5_percent,1,21216,18384,2652,4540,144,119,75,0.8665158371040724,0.13348416289592757,1.3279399017624964
c01,translation_compensated,1,64,5_percent,2,21216,20042,2652,6198,204,152,112,0.9446644042232277,0.05533559577677227,1.4477029760184918
c01,translation_compensated,1,64,10_percent,0,21216,11675,2652,0,54,31,4,0.5502922322775264,0.44970776772247356,1.0
c01,translation_compensated,1,64,10_percent,1,21216,16719,2652,5044,107,72,56,0.7880373303167421,0.21196266968325794,1.43203426124197
c01,translation_compensated,1,64,10_percent,2,21216,19091,2652,7416,195,112,70,0.8998397435897436,0.10016025641025639,1.635203426124197
c01,translation_compensated,2,8,any,0,1272960,539737,0,0,5,0,0,0.4240015397184515,0.5759984602815484,1.0
c01,translation_compensated,2,8,any,1,1272960,822408,0,282671,65,32,0,0.6460595776772248,0.3539404223227752,1.5237198857962304
c01,translation_compensated,2,8,any,2,1272960,963775,0,424038,110,63,2,0.7571133421317244,0.24288665786827557,1.7856381904520164
c01,translation_compensated,2,8,1_percent,0,1272960,539737,0,0,5,0,0,0.4240015397184515,0.5759984602815484,1.0
c01,translation_compensated,2,8,1_percent,1,1272960,822408,0,282671,65,32,0,0.6460595776772248,0.3539404223227752,1.5237198857962304
c01,translation_compensated,2,8,1_percent,2,1272960,963775,0,424038,110,63,2,0.7571133421317244,0.24288665786827557,1.7856381904520164
c01,translation_compensated,2,8,5_percent,0,1272960,370830,0,0,0,0,0,0.29131315987933637,0.7086868401206636,1.0
c01,translation_compensated,2,8,5_percent,1,1272960,588630,0,217800,20,2,0,0.4624104449472097,0.5375895550527903,1.5873311220775017
c01,translation_compensated,2,8,5_percent,2,1272960,702283,0,331453,54,17,0,0.551692904725993,0.44830709527400703,1.8938138769786694
c01,translation_compensated,2,8,10_percent,0,1272960,298297,0,0,0,0,0,0.23433336475615887,0.7656666352438412,1.0
c01,translation_compensated,2,8,10_percent,1,1272960,501097,0,202800,6,0,0,0.39364709024635497,0.6063529097536451,1.6798593348240176
c01,translation_compensated,2,8,10_percent,2,1272960,618796,0,320499,36,5,0,0.48610796882855706,0.513892031171443,2.0744291762907436
c01,translation_compensated,2,16,any,0,318240,179094,0,0,45,5,0,0.56276395173454,0.43723604826546003,1.0
c01,translation_compensated,2,16,any,1,318240,253779,0,74685,129,75,6,0.7974453242835596,0.20255467571644037,1.4170156454152567
c01,translation_compensated,2,16,any,2,318240,285693,0,106599,175,133,35,0.8977281297134239,0.10227187028657614,1.5952125699353412
c01,translation_compensated,2,16,1_percent,0,318240,147468,0,0,13,2,0,0.46338612368024135,0.5366138763197587,1.0
c01,translation_compensated,2,16,1_percent,1,318240,209873,0,62405,67,49,1,0.6594802664655606,0.34051973353443943,1.423176553557382
c01,translation_compensated,2,16,1_percent,2,318240,243428,0,95960,109,68,9,0.7649195575666163,0.23508044243338366,1.6507174437844143
c01,translation_compensated,2,16,5_percent,0,318240,104648,0,0,2,0,0,0.32883358471593765,0.6711664152840624,1.0
c01,translation_compensated,2,16,5_percent,1,318240,162955,0,58307,40,8,0,0.5120506535947712,0.4879493464052288,1.557172616772418
c01,translation_compensated,2,16,5_percent,2,318240,193447,0,88799,58,40,0,0.6078651332327802,0.39213486676721976,1.848549422827001
